ListName,ItemOrder,Item,Convert,Use in ,ItemDescription,FieldUsedIn,ValidateLoops,Validate,Note,Flag
SoilClassGroup,19,HR,,,Humic Regosol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,20,LG,gley,,Luvic Gleysol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,21,M,,,Mesisol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,22,MB,Ah,Ah count,Melanic Brunisol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,23,OC,Permafrost,Special Count,Organic Cryosol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,24,R,,,Regosol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,25,SB,Ah,Ah count,Sombric Brunisol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,26,SC,Permafrost,Special Count,Static Cryosol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,27,SO,,,Solod,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,28,SS,,,Solodized Solonetz,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,29,SZ,,,Solonetz,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,30,TC,Permafrost,Special Count,Turbic Cryosol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,31,V,,,Vertisol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,32,HV,,,Humic Vertisol,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,33,VS,,,Vertic Solonetz,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,34,O,,,Organic Order,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,35,CH,,,Chernozem Order,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,36,CY,Permafrost,Special Count,Cryosol Order,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,37,L,,,Luvisol Order,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,38,S,,,Solonetz Order,SoilClassGroup,,TRUE,,FALSE
SoilClassGroup,39,P,,,Podzol Order,SoilClassGroup,,TRUE,,FALSE
SoilCl+330:373assSubgroup,1,,,,Null,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,2,A,,,Alkaline,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,3,B,Ah,Ah count,Brown,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,4,BL,Ah,Ah count,Black,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,5,BR,,,Brunisolic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,6,CA,,,Calcareous,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,7,CU,,,Cumulo,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,8,D,Ah,Ah count,Dark,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,9,DB,Ah,Ah count,Dark Brown,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,10,DG,Ah,Ah count,Dark Gray,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,11,DU,,,Duric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,12,E,Ae,,Eluviated,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,13,FE,,,Fera,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,14,FI,,,Fibric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,15,FR,,,Fragic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,16,G,,,Gray,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,17,GC,,,Glacic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,18,GL,gley,,Gleyed,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,19,GLB,gley,,Gleyed Brown,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,20,GLBL,gley,,Gleyed Black,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,21,GLBR,gley,,Gleyed Brunisolic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,22,GLCA,gley,,Gleyed Calcareous,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,23,GLCU,gley,,Gleyed Cumulic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,24,GLD,gley,,Gleyed Dark Gray,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,25,GLDB,gley,,Gleyed Dark Brown,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,26,GLDG,gley,,Gleyed Dark Gray,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,27,GLE,gley,,Gleyed Eluviated,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,28,GLFR,gley,,Gleyed Fragic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,29,GLG,gley,,Gleyed Gray,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,30,GLOT,gley,,Gleyed Ortstein,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,31,GLPZ,gley,,Gleyed Podzolic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,32,GLR,gley,,Gleyed Rego,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,33,GLSM,gley,,Gleyed Sombric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,34,GLSZ,gley,,Gleyed Solonetzic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,35,HE,,,Hemic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,36,HI,,,Histic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,37,HU,,,Humic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,38,HY,,,Hydric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,39,LI,,,Lignic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,40,LM,,,Limno,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,41,ME,,,Mesic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,42,O,,,Orthic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,43,OT,,,Ortstein,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,44,P,,,Placic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,45,PZ,,,Podzolic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,46,R,,,Rego,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,47,SM,Ah,,Sombric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,48,SZ,,,Solonetzic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,49,T,,,Terric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,50,TFI,,,Terric Fibric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,51,THU,,,Terric Humic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,52,TME,,,Terric Mesic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,53,TY,,,Typic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,54,BRD,,,Brunisolic Dystric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,55,BRE,,,Brunisolic Eutric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,56,GLA,gley,,Gleyed Calcareous,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,57,GLV,gley,,Gleyed Vertic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,58,HD,,,Histic Dystric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,59,L,,,Luvisolic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,60,LU,,,Luvisolic,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,61,OD,,,Orthic Dystric,SoilClassSubgroup,,TRUE,,FALSE
SoilClassSubgroup,62,OE,,,Orthic Eutric,SoilClassSubgroup,,TRUE,,FALSE
SoilTexture,16.1,Me,O,,Mesic,,,FALSE,,FALSE
SoilTexture,8.1,Hu,O,,Humic,,,FALSE,,FALSE
SoilTexture,27,WO,,,Woody,,,FALSE,,FALSE
SoilTexture,1,,NoData,,null,,,FALSE,,FALSE
SoilTexture,2,C,F,,Clay,,,FALSE,,FALSE
SoilTexture,3,CL,MF,,Clay loam,,,FALSE,,FALSE
SoilTexture,4,CS,C,,Coarse sand,,,FALSE,,FALSE
SoilTexture,5,CSL,MC,,Coarse sandy loam,,,FALSE,,FALSE
SoilTexture,6.2,FS,C,,Fine sand,,,FALSE,,FALSE
SoilTexture,7,FSL,MC,,Fine sandy loam,,,FALSE,,FALSE
SoilTexture,8,HC,F,,Heavy clay,,,FALSE,,FALSE
SoilTexture,9,L,M,,Loam,,,FALSE,,FALSE
SoilTexture,10,LCS,C,,Loamy coarse sand,,,FALSE,,FALSE
SoilTexture,11,LFS,C,,Loamy fine sand,,,FALSE,,FALSE
SoilTexture,12,LMS,C,,Loamy medium sand,,,FALSE,,FALSE
SoilTexture,13,LS,C,,Loamy sand,,,FALSE,,FALSE
SoilTexture,14,LVFS,C,,Loamy very fine sand,,,FALSE,,FALSE
SoilTexture,15,MS,C,,Medium sand,,,FALSE,,FALSE
SoilTexture,16,MSL,MC,,Medium sandy loam,,,FALSE,,FALSE
SoilTexture,17,S,C,,Sand,,,FALSE,,FALSE
SoilTexture,18,SC,F,,Sandy clay,,,FALSE,,FALSE
SoilTexture,19,SCL,MF,,Sandy clay loam,,,FALSE,,FALSE
SoilTexture,20,Si,M,,Silt,,,FALSE,,FALSE
SoilTexture,21,SiC,F,,Silty clay,,,FALSE,,FALSE
SoilTexture,22,SiCL,MF,,Silty clay loam,,,FALSE,,FALSE
SoilTexture,23,SiL,M,,Silt loam,,,FALSE,,FALSE
SoilTexture,24,SL,MC,,Sandy loam,,,FALSE,,FALSE
SoilTexture,25,VFS,C,,Very fine sand,,,FALSE,,FALSE
SoilTexture,26,VFSL,MC,,Very fine sandy loam,,,FALSE,,FALSE
SoilTexture,6.1,Fi,O,,Fibric,,,FALSE,,FALSE
StructuralStage,1,,No Data,,null,StructuralStage,,FALSE,,FALSE
StructuralStage,3,1a,,,Sparse,StructuralStage,,FALSE,,FALSE
StructuralStage,4,1b,,,Bryoid,StructuralStage,,FALSE,,FALSE
StructuralStage,5,1c,,,Lichen,StructuralStage,,FALSE,,FALSE
StructuralStage,7,2a,,,Forb-dominated,StructuralStage,,TRUE,,FALSE
StructuralStage,8,2b,,,Graminoid-dominated,StructuralStage,,TRUE,,FALSE
StructuralStage,9,2c,,,Aquatic,StructuralStage,,TRUE,,FALSE
StructuralStage,10,2d,,,Dwarf shrub-dominated,StructuralStage,,TRUE,,FALSE
StructuralStage,12,3a,,,Low Shrub,StructuralStage,,TRUE,,FALSE
StructuralStage,13,3b,,,Tall Shrub,StructuralStage,,TRUE,,FALSE
StructuralStage,18,7a,,,Old Forest,StructuralStage,,TRUE,,FALSE
StructuralStage,19,7b,,,Very Old Forest,StructuralStage,,TRUE,,FALSE
SurficialMaterial,1,,No Data,,Null,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,2,A,A,,Anthropogenic,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,3,C,C,,Colluvium,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,4,D,D,,Weathered bedrock,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,5,E,E,,Eolian,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,6,F,F,,Fluvial,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,7,FG,FG,,Glaciofluvial,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,8,I,NA,,Ice,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,9,L,L,,Lacustrine,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,10,LG,L,,Glaciolacustrine,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,11,M,M,,Morainal,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,12,O,O,,Organic,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,13,R,D,,Bedrock,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,14,U,NA,,Undifferentiated,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,15,V,V,,Volcanic,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,16,W,W,,Marine,SurficialMaterialSurf,,TRUE,,FALSE
SurficialMaterial,17,WG,W,,Glaciomarine,SurficialMaterialSurf,,TRUE,,FALSE
Zone,1,,No Data,,Null,Zone,,TRUE,,FALSE
Zone,3,BAFA,,,Boreal Altai Fescue Alpine,Zone,,TRUE,,FALSE
Zone,4,BG,,,Bunchgrass,Zone,,TRUE,,FALSE
Zone,5,BWBS,,,Boreal White and Black Spruce,Zone,,TRUE,,FALSE
Zone,6,CDF,,,Coastal Douglas-fir,Zone,,TRUE,,FALSE
Zone,7,CMA,,,Coastal Mountain-heather Alpine,Zone,,TRUE,,FALSE
Zone,8,CWH,,,Coastal Western Hemlock,Zone,,TRUE,,FALSE
Zone,9,ESSF,,,Engelmann Spruce -- Subalpine Fir,Zone,,TRUE,,FALSE
Zone,10,ICH,,,Interior Cedar -- Hemlock,Zone,,TRUE,,FALSE
Zone,11,IDF,,,Interior Douglas-fir,Zone,,TRUE,,FALSE
Zone,12,IMA,,,Interior Mountain-heather Alpine,Zone,,TRUE,,FALSE
Zone,13,MH,,,Mountain Hemlock,Zone,,TRUE,,FALSE
Zone,14,MS,,,Montane Spruce,Zone,,TRUE,,FALSE
Zone,15,PP,,,Ponderosa Pine,Zone,,TRUE,,FALSE
Zone,16,SBPS,,,Sub-Boreal Pine -- Spruce,Zone,,TRUE,,FALSE
Zone,17,SBS,,,Sub-Boreal Spruce,Zone,,TRUE,,FALSE
Zone,18,SWB,,,Spruce -- Willow -- Birch,Zone,,TRUE,,FALSE
aSMR,,0,ED,,Excessively Dry,Edatopic,,,,
aSMR,,1,XD,,Extremely Dry,Edatopic,,,,
aSMR,,2,VD,,Very Dry,Edatopic,,,,
aSMR,,3,MD,,Moderately Dry,Edatopic,,,,
aSMR,,4,SD,,Slightly Dry,Edatopic,,,,
aSMR,,5,F,,Fresh,Edatopic,,,,
aSMR,,6,M,,Moist,Edatopic,,,,
aSMR,,7,VM,,Very Moist,Edatopic,,,,
aSMR,,8,W,,Wet,Edatopic,,,,
aSMR,,9,VM,,Very Wet,Edatopic,,,,
